Date,Station,Depth,Calculated Chlorophyll,Calculated Oxygen,Calculated SPM,Calculated Extinction Coefficient,Salinity,Temperature,Nitrite,Nitrate + Nitrite,Ammonium,Phosphate,Silicate
1/10/2012,27.0,2.0,3.2,8.2, 17,,28.39,10.70,1.85,35.57,10.12,4.78,72.73
1/10/2012,27.0,3.0,3.2,8.2, 18,,28.40,10.71,,,,,
1/10/2012,27.0,4.0,3.1,8.2, 19,,28.41,10.71,,,,,
1/10/2012,27.0,5.0,3.2,8.1, 20,,28.43,10.71,,,,,
1/10/2012,27.0,6.0,3.2,8.1, 21,,28.45,10.71,,,,,
1/10/2012,27.0,7.0,3.2,8.1, 23,,28.46,10.71,,,,,
1/10/2012,27.0,8.0,3.2,8.1, 24,,28.47,10.71,,,,,
1/10/2012,27.0,9.0,3.2,8.1, 25,,28.47,10.70,,,,,
1/10/2012,27.0,10.0,3.2,8.1, 26,,28.47,10.70,,,,,
1/10/2012,27.0,11.0,3.2,8.1, 27,,28.47,10.71,,,,,
1/10/2012,27.0,12.0,3.2,8.1, 31,,28.47,10.71,,,,,
1/10/2012,26.0,1.0,3.3,8.1, 19,,28.58,10.66,,,,,
1/10/2012,26.0,2.0,3.3,8.1, 18,,28.58,10.66,,,,,
1/10/2012,26.0,3.0,3.3,8.1, 19,,28.58,10.66,,,,,
1/10/2012,26.0,4.0,3.3,8.1, 19,,28.59,10.67,,,,,
1/10/2012,26.0,5.0,3.2,8.1, 19,,28.59,10.66,,,,,
1/10/2012,26.0,6.0,3.2,8.1, 19,,28.59,10.67,,,,,
1/10/2012,26.0,7.0,3.2,8.1, 19,,28.59,10.67,,,,,
1/10/2012,26.0,8.0,3.3,8.1, 20,,28.59,10.67,,,,,
1/10/2012,26.0,9.0,3.3,8.1, 22,,28.59,10.69,,,,,
1/10/2012,26.0,10.0,3.3,8.1, 25,,28.59,10.70,,,,,
1/10/2012,25.0,1.0,3.3,8.0, 26,,28.66,10.77,,,,,
1/10/2012,25.0,2.0,3.3,8.0, 26,,28.66,10.77,,,,,
1/10/2012,25.0,3.0,3.3,8.0, 27,,28.66,10.77,,,,,
1/10/2012,25.0,4.0,3.3,8.0, 27,,28.66,10.77,,,,,
1/10/2012,25.0,5.0,3.2,8.0, 27,,28.66,10.77,,,,,
1/10/2012,25.0,6.0,3.2,8.0, 28,,28.66,10.77,,,,,
1/10/2012,25.0,7.0,3.2,8.0, 29,,28.66,10.77,,,,,
1/10/2012,25.0,8.0,3.2,8.0, 31,,28.66,10.77,,,,,
1/10/2012,25.0,9.0,3.2,8.0, 36,,28.66,10.77,,,,,
1/10/2012,24.0,1.0,3.2,8.1, 23,,29.13,10.89,,,,,
1/10/2012,24.0,2.0,3.2,8.1, 24,,29.14,10.89,1.60,25.79,10.93,3.16,51.42
1/10/2012,24.0,3.0,3.3,8.1, 25,,29.14,10.89,,,,,
1/10/2012,24.0,4.0,3.3,8.0, 28,,29.14,10.89,,,,,
1/10/2012,24.0,5.0,3.4,8.0, 27,,29.14,10.89,,,,,
1/10/2012,24.0,6.0,3.4,8.0, 29,,29.14,10.90,,,,,
1/10/2012,24.0,7.0,3.4,8.0, 30,,29.14,10.90,,,,,
1/10/2012,24.0,8.0,3.4,8.1, 30,,29.13,10.90,,,,,
1/10/2012,24.0,9.0,3.4,8.1, 30,,29.13,10.90,,,,,
1/10/2012,24.0,10.0,3.5,8.1, 33,,29.13,10.90,,,,,
1/10/2012,24.0,11.0,3.5,8.1, 37,,29.13,10.89,,,,,
1/10/2012,23.0,1.0,3.4,8.3, 15,,29.05,10.73,,,,,
1/10/2012,23.0,2.0,3.4,8.3, 15,,29.10,10.73,,,,,
1/10/2012,23.0,3.0,3.2,8.3, 18,,29.16,10.75,,,,,
1/10/2012,23.0,4.0,3.2,8.3, 18,,29.16,10.75,,,,,
1/10/2012,23.0,5.0,3.2,8.3, 19,,29.17,10.76,,,,,
1/10/2012,23.0,6.0,3.3,8.3, 24,,29.25,10.80,,,,,
1/10/2012,23.0,7.0,3.3,8.2, 32,,29.35,10.85,,,,,
1/10/2012,23.0,8.0,3.4,8.2, 39,,29.37,10.87,,,,,
1/10/2012,23.0,9.0,3.4,8.2, 44,,29.37,10.88,,,,,
1/10/2012,23.0,10.0,3.4,8.2, 42,,29.37,10.88,,,,,
1/10/2012,23.0,11.0,3.4,8.2, 43,,29.38,10.88,,,,,
1/10/2012,23.0,12.0,3.4,8.2, 49,,29.38,10.88,,,,,
1/10/2012,23.0,13.0,3.5,8.2, 52,,29.38,10.88,,,,,
1/10/2012,23.0,14.0,3.6,8.2, 52,,29.38,10.88,,,,,
1/10/2012,23.0,15.0,3.6,8.2, 52,,29.38,10.88,,,,,
1/10/2012,22.0,1.0,2.7,8.1, 16,,30.08,10.93,,,,,
1/10/2012,22.0,2.0,2.7,8.1, 18,,30.14,10.94,,,,,
1/10/2012,22.0,3.0,2.7,8.1, 20,,30.19,10.94,,,,,
1/10/2012,22.0,4.0,2.7,8.1, 23,,30.23,10.94,,,,,
1/10/2012,22.0,5.0,2.7,8.1, 25,,30.27,10.95,,,,,
1/10/2012,22.0,6.0,2.7,8.1, 27,,30.28,10.95,,,,,
1/10/2012,22.0,7.0,2.7,8.1, 28,,30.29,10.95,,,,,
1/10/2012,22.0,8.0,2.8,8.1, 27,,30.30,10.95,,,,,
1/10/2012,22.0,9.0,2.9,8.1, 29,,30.32,10.95,,,,,
1/10/2012,22.0,10.0,3.0,8.1, 31,,30.33,10.95,,,,,
1/10/2012,22.0,11.0,3.0,8.0, 35,,30.34,10.95,,,,,
1/10/2012,22.0,12.0,3.0,8.0, 34,,30.34,10.95,,,,,
1/10/2012,22.0,13.0,3.1,8.1, 36,,30.34,10.95,,,,,
1/10/2012,22.0,14.0,3.1,8.1, 38,,30.34,10.95,,,,,
1/10/2012,22.0,15.0,3.1,8.1, 38,,30.34,10.95,,,,,
1/10/2012,22.0,16.0,3.1,8.1, 39,,30.34,10.95,,,,,
1/10/2012,22.0,17.0,3.1,8.1, 38,,30.34,10.95,,,,,
1/10/2012,22.0,18.0,3.2,8.1, 39,,30.34,10.95,,,,,
1/10/2012,22.0,19.0,3.2,8.0, 39,,30.34,10.95,,,,,
1/10/2012,22.0,20.0,3.2,7.9, 42,,30.34,10.95,,,,,
1/10/2012,22.0,21.0,3.2,7.8, 46,,30.33,10.97,,,,,
1/10/2012,21.0,1.0,2.9,8.1, 14,,30.05,10.93,,,,,
1/10/2012,21.0,2.0,2.9,8.1, 16,,30.23,10.94,1.08,18.94,8.16,2.38,42.44
1/10/2012,21.0,3.0,2.9,8.1, 16,,30.28,10.94,,,,,
1/10/2012,21.0,4.0,2.9,8.1, 17,,30.37,10.94,,,,,
1/10/2012,21.0,5.0,2.9,8.1, 17,,30.43,10.94,,,,,
1/10/2012,21.0,6.0,2.9,8.1, 17,,30.44,10.94,,,,,
1/10/2012,21.0,7.0,2.8,8.1, 17,,30.45,10.94,,,,,
1/10/2012,21.0,8.0,2.8,8.1, 18,,30.47,10.94,,,,,
1/10/2012,21.0,9.0,2.8,8.1, 18,,30.50,10.94,,,,,
1/10/2012,21.0,10.0,2.8,8.1, 20,,30.54,10.94,,,,,
1/10/2012,21.0,11.0,2.8,8.1, 20,,30.54,10.94,,,,,
1/10/2012,21.0,12.0,2.8,8.1, 20,,30.54,10.94,,,,,
1/10/2012,21.0,13.0,2.7,8.1, 21,,30.55,10.94,,,,,
1/10/2012,21.0,14.0,2.7,8.1, 21,,30.52,10.94,,,,,
1/10/2012,21.0,15.0,2.7,8.1, 21,,30.55,10.94,,,,,
1/10/2012,21.0,16.0,2.7,8.1, 23,,30.55,10.94,,,,,
1/10/2012,21.0,17.0,2.7,8.1, 23,,30.55,10.94,,,,,
1/10/2012,21.0,18.0,2.7,8.1, 23,,30.55,10.94,,,,,
1/10/2012,21.0,19.0,2.7,8.1, 23,,30.55,10.94,,,,,
1/10/2012,20.0,1.0,2.8,8.0, 20,,31.21,11.00,,,,,
1/10/2012,20.0,2.0,2.8,8.0, 22,,31.22,11.00,,,,,
1/10/2012,20.0,3.0,3.0,8.0, 22,,31.21,11.00,,,,,
1/10/2012,20.0,4.0,3.1,8.0, 22,,31.22,11.00,,,,,
1/10/2012,20.0,5.0,3.1,8.0, 23,,31.22,11.00,,,,,
1/10/2012,20.0,6.0,3.2,8.0, 23,,31.22,11.00,,,,,
1/10/2012,20.0,7.0,3.2,8.0, 22,,31.21,11.00,,,,,
1/10/2012,20.0,8.0,3.1,8.0, 21,,31.21,11.00,,,,,
1/10/2012,20.0,9.0,3.1,8.0, 23,,31.22,11.00,,,,,
1/10/2012,20.0,10.0,3.2,8.0, 25,,31.22,11.00,,,,,
1/10/2012,20.0,11.0,3.3,8.0, 24,,31.22,11.00,,,,,
1/10/2012,20.0,12.0,3.3,8.0, 27,,31.23,11.00,,,,,
1/10/2012,20.0,13.0,3.2,8.0, 29,,31.22,11.00,,,,,
1/10/2012,20.0,14.0,3.1,8.0, 29,,31.22,11.00,,,,,
1/10/2012,20.0,15.0,3.0,8.0, 29,,31.22,11.00,,,,,
1/10/2012,20.0,16.0,3.0,8.0, 30,,31.22,11.00,,,,,
1/10/2012,20.0,17.0,3.0,8.0, 29,,31.22,11.00,,,,,
1/10/2012,20.0,18.0,3.0,8.0, 30,,31.22,11.00,,,,,
1/10/2012,20.0,19.0,3.0,8.0, 30,,31.22,11.00,,,,,
1/10/2012,20.0,20.0,3.0,8.0, 31,,31.22,11.00,,,,,
1/10/2012,20.0,21.0,3.1,8.0, 29,,31.22,11.00,,,,,
1/10/2012,20.0,22.0,3.0,8.0, 29,,31.23,11.00,,,,,
1/10/2012,20.0,23.0,3.0,8.0, 30,,31.23,11.00,,,,,
1/10/2012,20.0,24.0,3.0,8.0, 30,,31.23,11.00,,,,,
1/10/2012,20.0,25.0,3.0,8.0, 30,,31.23,11.00,,,,,
1/10/2012,20.0,26.0,3.0,8.0, 32,,31.21,11.00,,,,,
1/10/2012,20.0,27.0,3.0,8.0, 33,,31.21,11.00,,,,,
1/10/2012,20.0,28.0,3.0,8.0, 33,,31.21,11.00,,,,,
1/10/2012,20.0,29.0,3.0,8.0, 37,,31.21,11.00,,,,,
1/10/2012,18.0,1.0,2.6,7.8, 16,,31.60,11.03,,,,,
1/10/2012,18.0,2.0,2.6,7.8, 17,,31.60,11.02,0.88,14.95,5.49,1.92,29.25
1/10/2012,18.0,3.0,2.7,7.8, 19,,31.60,11.02,,,,,
1/10/2012,18.0,4.0,2.8,7.8, 21,,31.60,11.01,,,,,
1/10/2012,18.0,5.0,2.9,7.8, 21,,31.60,11.01,,,,,
1/10/2012,18.0,6.0,2.9,7.8, 21,,31.60,11.01,,,,,
1/10/2012,18.0,7.0,2.9,7.8, 21,,31.60,11.02,,,,,
1/10/2012,18.0,8.0,2.9,7.8, 22,,31.60,11.01,,,,,
1/10/2012,18.0,9.0,2.9,7.8, 22,,31.60,11.01,,,,,
1/10/2012,18.0,10.0,2.9,7.8, 22,,31.60,11.01,,,,,
1/10/2012,18.0,11.0,2.9,7.8, 22,,31.60,11.01,,,,,
1/10/2012,18.0,12.0,2.9,7.8, 21,,31.60,11.01,,,,,
1/10/2012,18.0,13.0,2.8,7.8, 22,,31.60,11.01,,,,,
1/10/2012,18.0,14.0,2.9,7.8, 22,,31.60,11.01,,,,,
1/10/2012,18.0,15.0,2.9,7.8, 22,,31.60,11.01,,,,,
1/10/2012,18.0,16.0,3.1,7.8, 22,,31.60,11.01,,,,,
1/10/2012,18.0,17.0,3.1,7.8, 22,,31.60,11.01,,,,,
1/10/2012,18.0,18.0,3.1,7.8, 22,,31.60,11.02,,,,,
1/10/2012,18.0,19.0,2.9,7.8, 22,,31.60,11.02,,,,,
1/10/2012,18.0,20.0,2.9,7.8, 22,,31.60,11.02,,,,,
1/10/2012,18.0,21.0,2.9,7.8, 22,,31.60,11.02,,,,,
1/10/2012,18.0,22.0,2.9,7.8, 22,,31.60,11.02,,,,,
1/10/2012,18.0,23.0,2.9,7.8, 21,,31.60,11.02,,,,,
1/10/2012,18.0,24.0,2.8,7.8, 22,,31.60,11.02,,,,,
1/10/2012,18.0,25.0,2.8,7.8, 22,,31.60,11.02,,,,,
1/10/2012,18.0,26.0,2.8,7.8, 21,,31.60,11.02,,,,,
1/10/2012,18.0,27.0,2.9,7.8, 22,,31.60,11.02,,,,,
1/10/2012,18.0,28.0,2.9,7.8, 23,,31.60,11.02,,,,,
1/10/2012,18.0,29.0,2.9,7.8, 23,,31.60,11.02,,,,,
1/10/2012,18.0,30.0,2.9,7.8, 23,,31.60,11.02,,,,,
1/10/2012,18.0,31.0,2.9,7.8, 23,,31.60,11.02,,,,,
1/10/2012,18.0,32.0,2.9,7.8, 23,,31.60,11.02,,,,,
1/10/2012,18.0,33.0,2.9,7.8, 23,,31.60,11.02,,,,,
1/10/2012,18.0,34.0,2.9,7.8, 23,,31.60,11.02,,,,,
1/10/2012,18.0,35.0,2.9,7.8, 22,,31.60,11.02,,,,,
1/10/2012,18.0,36.0,3.0,7.8, 24,,31.60,11.02,,,,,
1/10/2012,18.0,37.0,3.0,7.8, 24,,31.60,11.02,,,,,
1/10/2012,18.0,38.0,2.9,7.8, 24,,31.60,11.02,,,,,
1/10/2012,18.0,39.0,2.9,7.8, 24,,31.60,11.02,,,,,
1/10/2012,18.0,40.0,2.9,7.8, 22,,31.60,11.02,,,,,
1/10/2012,18.0,41.0,2.9,7.8, 22,,31.60,11.02,,,,,
1/10/2012,18.0,42.0,3.0,7.8, 22,,31.60,11.02,,,,,
1/10/2012,18.0,43.0,3.0,7.8, 24,,31.60,11.02,,,,,
1/10/2012,18.0,44.0,3.1,7.8, 25,,31.60,11.02,,,,,
1/10/2012,18.0,45.0,3.1,7.8, 27,,31.61,11.02,,,,,
1/10/2012,18.0,46.0,3.2,7.8, 29,,31.61,11.02,,,,,
1/10/2012,18.0,47.0,3.2,7.8, 30,,31.61,11.02,,,,,
1/10/2012,17.0,1.0,2.8,8.3,  9,,29.88,10.82,,,,,
1/10/2012,17.0,2.0,2.8,8.2,  9,,29.97,10.82,,,,,
1/10/2012,17.0,3.0,2.8,8.2,  8,,30.07,10.84,,,,,
1/10/2012,17.0,4.0,2.9,8.2,  8,,30.08,10.84,,,,,
1/10/2012,17.0,5.0,2.9,8.2,  8,,30.08,10.84,,,,,
1/10/2012,17.0,6.0,2.8,8.2,  8,,30.21,10.86,,,,,
1/10/2012,17.0,7.0,2.7,8.2,  9,,30.28,10.88,,,,,
1/10/2012,17.0,8.0,2.7,8.1, 10,,30.43,10.90,,,,,
1/10/2012,17.0,9.0,2.8,8.1, 14,,30.62,10.93,,,,,
1/10/2012,17.0,10.0,2.9,8.1, 16,,30.74,10.94,,,,,
1/10/2012,17.0,11.0,2.9,8.1, 18,,30.78,10.95,,,,,
1/10/2012,17.0,12.0,2.9,8.1, 22,,30.86,10.96,,,,,
1/10/2012,17.0,13.0,3.0,8.1, 26,,30.89,10.96,,,,,
1/10/2012,17.0,14.0,3.0,8.0, 30,,30.90,10.97,,,,,
1/10/2012,16.0,1.0,2.9,8.1, 17,,30.69,10.93,,,,,
1/10/2012,16.0,2.0,2.9,8.1, 17,,30.69,10.93,,,,,
1/10/2012,16.0,3.0,2.9,8.1, 16,,30.70,10.93,,,,,
1/10/2012,16.0,4.0,2.9,8.1, 17,,30.70,10.93,,,,,
1/10/2012,16.0,5.0,3.0,8.1, 17,,30.70,10.93,,,,,
1/10/2012,16.0,6.0,2.9,8.1, 17,,30.70,10.93,,,,,
1/10/2012,16.0,7.0,2.9,8.1, 16,,30.71,10.94,,,,,
1/10/2012,16.0,8.0,2.9,8.1, 16,,30.71,10.93,,,,,
1/10/2012,16.0,9.0,2.9,8.1, 16,,30.71,10.94,,,,,
1/10/2012,16.0,10.0,2.9,8.1, 16,,30.71,10.93,,,,,
1/10/2012,16.0,11.0,2.9,8.1, 16,,30.71,10.94,,,,,
1/10/2012,16.0,12.0,2.9,8.1, 18,,30.71,10.93,,,,,
1/10/2012,16.0,13.0,2.9,8.1, 19,,30.71,10.93,,,,,
1/10/2012,16.0,14.0,2.9,8.1, 21,,30.70,10.93,,,,,
1/10/2012,16.0,15.0,2.9,8.1, 22,,30.70,10.93,,,,,
1/10/2012,15.0,1.0,3.0,8.4, 14,,27.80,10.65,,,,,
1/10/2012,15.0,2.0,3.0,8.4, 14,,28.01,10.66,0.98,20.78,7.57,2.37,57.49
1/10/2012,15.0,3.0,2.9,8.3, 19,,28.72,10.72,,,,,
1/10/2012,15.0,4.0,2.8,8.3, 22,,28.99,10.76,,,,,
1/10/2012,15.0,5.0,2.5,8.2, 24,,29.11,10.78,,,,,
1/10/2012,15.0,6.0,2.4,8.2, 24,,29.31,10.81,,,,,
1/10/2012,15.0,7.0,2.4,8.2, 24,,29.40,10.81,,,,,
1/10/2012,15.0,8.0,2.4,8.2, 26,,29.56,10.82,,,,,
1/10/2012,15.0,9.0,2.5,8.2, 27,,29.59,10.82,,,,,
1/10/2012,15.0,10.0,2.7,8.2, 27,,29.59,10.82,,,,,
1/10/2012,15.0,11.0,2.8,8.2, 26,,29.60,10.82,,,,,
1/10/2012,15.0,12.0,2.8,8.2, 27,,29.62,10.82,,,,,
1/10/2012,15.0,13.0,2.7,8.2, 26,,29.61,10.82,,,,,
1/10/2012,15.0,14.0,2.7,8.2, 27,,29.61,10.82,,,,,
1/10/2012,15.0,15.0,2.9,8.2, 27,,29.62,10.82,,,,,
1/10/2012,15.0,16.0,3.1,8.2, 26,,29.65,10.83,,,,,
1/10/2012,15.0,17.0,3.2,8.2, 27,,29.72,10.83,,,,,
1/10/2012,15.0,18.0,3.1,8.2, 26,,29.79,10.84,,,,,
1/10/2012,15.0,19.0,2.9,8.2, 26,,29.82,10.85,,,,,
1/10/2012,15.0,20.0,2.7,8.2, 26,,29.84,10.85,,,,,
1/10/2012,15.0,21.0,2.7,8.2, 26,,29.85,10.85,,,,,
1/10/2012,15.0,22.0,2.7,8.2, 26,,29.85,10.85,,,,,
1/10/2012,15.0,23.0,2.7,8.2, 26,,29.86,10.85,,,,,
1/10/2012,15.0,24.0,2.6,8.2, 26,,29.86,10.86,,,,,
1/10/2012,15.0,25.0,2.6,8.2, 27,,29.86,10.86,,,,,
1/10/2012,14.0,1.0,2.9,8.4, 27,,28.22,10.79,,,,,
1/10/2012,14.0,2.0,2.6,8.3, 51,,28.61,10.77,,,,,
1/10/2012,14.0,3.0,2.8,8.3, 65,,28.71,10.76,,,,,
1/10/2012,14.0,4.0,3.1,8.3, 53,,28.61,10.76,,,,,
1/10/2012,14.0,5.0,3.0,8.3, 56,,28.70,10.76,,,,,
1/10/2012,14.0,6.0,3.0,8.3, 62,,28.68,10.77,,,,,
1/10/2012,14.0,7.0,3.1,8.3, 62,,28.68,10.77,,,,,
1/10/2012,14.0,8.0,3.1,8.3, 64,,28.76,10.76,,,,,
1/10/2012,14.0,9.0,3.0,8.3, 67,,28.79,10.76,,,,,
1/10/2012,14.0,10.0,3.1,8.3, 75,,28.85,10.76,,,,,
1/10/2012,14.0,11.0,3.1,8.2, 86,,28.87,10.77,,,,,
1/10/2012,14.0,12.0,3.2,8.2, 96,,28.89,10.77,,,,,
1/10/2012,14.0,13.0,3.3,8.2, 98,,28.89,10.77,,,,,
1/10/2012,14.0,14.0,3.4,8.2, 96,,28.90,10.78,,,,,
1/10/2012,14.0,15.0,3.3,8.2,107,,28.89,10.78,,,,,
1/10/2012,14.0,16.0,3.6,8.2,122,,28.89,10.78,,,,,
1/10/2012,13.0,1.0,3.6,8.4, 29,,27.71,10.73,,,,,
1/10/2012,13.0,2.0,3.4,8.4, 47,,27.87,10.72,0.98,20.89,7.43,2.38,59.26
1/10/2012,13.0,3.0,3.3,8.3, 59,,27.90,10.72,,,,,
1/10/2012,13.0,4.0,3.2,8.3, 63,,27.95,10.71,,,,,
1/10/2012,13.0,5.0,3.1,8.3, 64,,27.97,10.71,,,,,
1/10/2012,13.0,6.0,3.2,8.3, 66,,27.97,10.72,,,,,
1/10/2012,13.0,7.0,3.1,8.3, 72,,27.98,10.72,,,,,
1/10/2012,13.0,8.0,3.2,8.3, 77,,28.00,10.72,,,,,
1/10/2012,13.0,9.0,3.2,8.3, 91,,28.02,10.72,,,,,
1/10/2012,12.0,1.0,2.5,9.0, 10,,24.07,10.56,,,,,
1/10/2012,12.0,2.0,2.4,8.8, 18,,25.55,10.61,,,,,
1/10/2012,12.0,3.0,2.5,8.7, 25,,26.11,10.64,,,,,
1/10/2012,12.0,4.0,2.5,8.6, 28,,26.30,10.64,,,,,
1/10/2012,12.0,5.0,2.4,8.6, 30,,26.29,10.65,,,,,
1/10/2012,12.0,6.0,2.4,8.6, 33,,26.30,10.65,,,,,
1/10/2012,12.0,7.0,2.3,8.5, 36,,26.31,10.64,,,,,
1/10/2012,12.0,8.0,2.3,8.5, 37,,26.32,10.64,,,,,
1/10/2012,12.0,9.0,2.3,8.5, 37,,26.31,10.64,,,,,
1/10/2012,12.0,10.0,2.3,8.5, 39,,26.32,10.64,,,,,
1/10/2012,12.0,11.0,2.3,8.5, 44,,25.42,10.64,,,,,
1/10/2012,11.0,1.0,3.2,9.0, 17,,21.69,10.42,,,,,
1/10/2012,11.0,2.0,3.2,9.0, 19,,21.78,10.38,,,,,
1/10/2012,11.0,3.0,3.1,9.0, 20,,21.97,10.37,,,,,
1/10/2012,11.0,4.0,2.8,9.0, 22,,22.14,10.36,,,,,
1/10/2012,11.0,5.0,2.5,8.9, 24,,22.28,10.33,,,,,
1/10/2012,11.0,6.0,2.3,8.9, 26,,22.32,10.29,,,,,
1/10/2012,11.0,7.0,2.1,8.8, 33,,22.96,10.29,,,,,
1/10/2012,11.0,8.0,2.0,8.7, 38,,24.17,10.40,,,,,
1/10/2012,11.0,9.0,2.1,8.7, 37,,24.56,10.44,,,,,
1/10/2012,11.0,10.0,2.2,8.6, 36,,24.64,10.45,,,,,
1/10/2012,11.0,11.0,2.2,8.6, 36,,24.64,10.45,,,,,
1/10/2012,11.0,12.0,2.2,8.6, 37,,24.66,10.45,,,,,
1/10/2012,11.0,13.0,2.2,8.6, 38,,24.70,10.46,,,,,
1/10/2012,11.0,14.0,2.3,8.6, 45,,24.83,10.47,,,,,
1/10/2012,11.0,15.0,2.4,8.6, 46,,24.90,10.48,,,,,
1/10/2012,11.0,16.0,2.5,8.6, 49,,24.95,10.48,,,,,
1/10/2012,11.0,17.0,2.5,8.6, 49,,24.97,10.48,,,,,
1/10/2012,11.0,18.0,2.6,8.6, 49,,24.98,10.48,,,,,
1/10/2012,11.0,19.0,2.5,8.6, 54,,25.16,10.50,,,,,
1/10/2012,11.0,20.0,2.5,8.6, 59,,25.30,10.51,,,,,
1/10/2012,11.0,21.0,2.6,8.6, 61,,25.38,10.52,,,,,
1/10/2012,11.0,22.0,2.6,8.6, 61,,25.37,10.52,,,,,
1/10/2012,11.0,23.0,2.7,8.6, 61,,25.43,10.53,,,,,
1/10/2012,11.0,24.0,2.6,8.6, 64,,25.46,10.53,,,,,
1/10/2012,10.0,1.0,2.8,9.0, 21,,21.49,10.36,,,,,
1/10/2012,10.0,2.0,2.8,9.0, 22,,21.54,10.35,,,,,
1/10/2012,10.0,3.0,2.8,9.0, 22,,21.65,10.33,,,,,
1/10/2012,10.0,4.0,2.7,9.0, 23,,21.86,10.30,,,,,
1/10/2012,10.0,5.0,2.5,8.9, 26,,22.47,10.28,,,,,
1/10/2012,10.0,6.0,2.3,8.9, 32,,23.02,10.29,,,,,
1/10/2012,10.0,7.0,2.4,8.8, 33,,23.04,10.29,,,,,
1/10/2012,10.0,8.0,2.5,8.8, 34,,23.05,10.29,,,,,
1/10/2012,10.0,9.0,2.5,8.8, 35,,23.14,10.30,,,,,
1/10/2012,10.0,10.0,2.6,8.8, 36,,23.26,10.31,,,,,
1/10/2012,10.0,11.0,2.6,8.8, 37,,23.36,10.31,,,,,
1/10/2012,10.0,12.0,2.7,8.8, 39,,23.49,10.32,,,,,
1/10/2012,10.0,13.0,2.6,8.8, 43,,23.71,10.34,,,,,
1/10/2012,10.0,14.0,2.6,8.7, 44,,23.77,10.35,,,,,
1/10/2012,10.0,15.0,2.5,8.7, 44,,23.81,10.35,,,,,
1/10/2012,10.0,16.0,2.4,8.7, 45,,23.85,10.36,,,,,
1/10/2012,10.0,17.0,2.4,8.7, 45,,23.87,10.36,,,,,
1/10/2012,10.0,18.0,2.3,8.7, 46,,23.90,10.36,,,,,
1/10/2012,10.0,19.0,2.3,8.7, 48,,24.03,10.37,,,,,
1/10/2012,10.0,20.0,2.3,8.7, 50,,24.10,10.38,,,,,
1/10/2012,10.0,21.0,2.3,8.7, 51,,24.07,10.38,,,,,
1/10/2012,9.0,1.0,1.8,8.9, 31,,22.11,10.26,,,,,
1/10/2012,9.0,2.0,1.8,8.9, 31,,22.11,10.25,1.08,26.29,10.49,2.50,104.23
1/10/2012,9.0,3.0,1.7,8.9, 31,,22.11,10.26,,,,,
1/10/2012,9.0,4.0,1.7,8.9, 31,,22.09,10.26,,,,,
1/10/2012,9.0,5.0,1.6,8.9, 30,,22.07,10.26,,,,,
1/10/2012,9.0,6.0,1.7,8.9, 30,,22.11,10.26,,,,,
1/10/2012,9.0,7.0,1.7,8.9, 31,,22.14,10.26,,,,,
1/10/2012,9.0,8.0,1.8,8.9, 31,,22.27,10.25,,,,,
1/10/2012,9.0,9.0,1.8,8.9, 33,,22.41,10.25,,,,,
1/10/2012,9.0,10.0,1.8,8.8, 33,,22.48,10.25,,,,,
1/10/2012,9.0,11.0,1.8,8.8, 35,,22.64,10.25,,,,,
1/10/2012,9.0,12.0,1.9,8.8, 35,,22.68,10.25,,,,,
1/10/2012,9.0,13.0,1.9,8.8, 34,,22.70,10.25,,,,,
1/10/2012,9.0,14.0,1.9,8.8, 34,,22.69,10.25,,,,,
1/10/2012,9.0,15.0,1.9,8.8, 34,,22.75,10.26,,,,,
1/10/2012,9.0,16.0,1.9,8.8, 34,,22.89,10.26,,,,,
1/10/2012,9.0,17.0,2.0,8.8, 35,,22.91,10.26,,,,,
1/10/2012,9.0,18.0,2.1,8.8, 35,,22.88,10.26,,,,,
1/10/2012,9.0,19.0,2.1,8.8, 35,,22.84,10.25,,,,,
1/10/2012,9.0,20.0,2.2,8.8, 36,,22.85,10.25,,,,,
1/10/2012,9.0,21.0,2.2,8.8, 36,,22.88,10.26,,,,,
1/10/2012,9.0,22.0,2.1,8.8, 36,,22.93,10.26,,,,,
1/10/2012,9.0,23.0,2.2,8.8, 35,,22.93,10.26,,,,,
1/10/2012,9.0,24.0,2.2,8.8, 35,,22.94,10.26,,,,,
1/10/2012,9.0,25.0,2.3,8.8, 36,,22.94,10.26,,,,,
1/10/2012,9.0,26.0,2.4,8.8, 37,,23.01,10.27,,,,,
1/10/2012,9.0,27.0,2.3,8.8, 42,,23.21,10.28,,,,,
1/10/2012,9.0,28.0,2.2,8.8, 55,,23.31,10.29,,,,,
1/10/2012,8.0,1.0,2.0,9.0, 28,,20.97,10.19,,,,,
1/10/2012,8.0,2.0,1.9,8.9, 31,,21.17,10.19,,,,,
1/10/2012,8.0,3.0,1.8,8.9, 32,,21.24,10.19,,,,,
1/10/2012,8.0,4.0,1.8,8.9, 32,,21.27,10.19,,,,,
1/10/2012,8.0,5.0,1.8,8.9, 33,,21.32,10.19,,,,,
1/10/2012,8.0,6.0,1.9,8.9, 33,,21.34,10.19,,,,,
1/10/2012,8.0,7.0,2.0,8.9, 34,,21.39,10.19,,,,,
1/10/2012,8.0,8.0,2.1,8.9, 36,,21.54,10.19,,,,,
1/10/2012,8.0,9.0,2.1,8.9, 39,,21.64,10.20,,,,,
